category,metric,row_type,period_idx,period_label,excel_value,python_value,delta,delta_pct,excel_source,python_source,confidence,notes
Free Cash Flow,FCF for Distribution,Delta,11,Y06H2,1026.8,1171.3,144.5,0.1407,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,12,Y07H1,1033.5,1176.5,143.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,12,Y07H1,1033.5,1176.5,143.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,12,Y07H1,1033.5,1176.5,143.1,0.1384,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,13,Y07H2,1044.8,1189.5,144.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,13,Y07H2,1044.8,1189.5,144.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,13,Y07H2,1044.8,1189.5,144.6,0.1384,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,14,Y08H1,1052.6,1196.0,143.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,14,Y08H1,1052.6,1196.0,143.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,14,Y08H1,1052.6,1196.0,143.5,0.1363,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,15,Y08H2,1070.0,1215.8,145.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,15,Y08H2,1070.0,1215.8,145.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,15,Y08H2,1070.0,1215.8,145.8,0.1363,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,16,Y09H1,1076.0,1220.5,144.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,16,Y09H1,1076.0,1220.5,144.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,16,Y09H1,1076.0,1220.5,144.5,0.1343,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,17,Y09H2,1093.8,1240.7,146.9,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,17,Y09H2,1093.8,1240.7,146.9,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,17,Y09H2,1093.8,1240.7,146.9,0.1343,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,18,Y10H1,1098.9,1244.1,145.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,18,Y10H1,1098.9,1244.1,145.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,18,Y10H1,1098.9,1244.1,145.2,0.1321,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,19,Y10H2,1117.1,1264.7,147.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,19,Y10H2,1117.1,1264.7,147.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,19,Y10H2,1117.1,1264.7,147.6,0.1321,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,20,Y11H1,1121.0,1270.4,149.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,20,Y11H1,1121.0,1270.4,149.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,20,Y11H1,1121.0,1270.4,149.5,0.1334,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,21,Y11H2,1133.3,1284.4,151.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,21,Y11H2,1133.3,1284.4,151.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,21,Y11H2,1133.3,1284.4,151.1,0.1334,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,22,Y12H1,1141.8,1291.5,149.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,22,Y12H1,1141.8,1291.5,149.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,22,Y12H1,1141.8,1291.5,149.7,0.1311,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,23,Y12H2,1160.7,1312.9,152.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,23,Y12H2,1160.7,1312.9,152.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,23,Y12H2,1160.7,1312.9,152.2,0.1311,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,24,Y13H1,3233.6,2760.6,-473.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,24,Y13H1,3233.6,2760.6,-473.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,24,Y13H1,3233.6,2760.6,-473.0,-0.1463,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,25,Y13H2,3167.0,1325.8,-1841.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,25,Y13H2,3167.0,1325.8,-1841.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,25,Y13H2,3167.0,1325.8,-1841.2,-0.5814,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,26,Y14H1,3265.3,2749.5,-515.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,26,Y14H1,3265.3,2749.5,-515.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,26,Y14H1,3265.3,2749.5,-515.8,-0.1580,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,27,Y14H2,2395.6,1215.0,-1180.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,27,Y14H2,2395.6,1215.0,-1180.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,27,Y14H2,2395.6,1215.0,-1180.6,-0.4928,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,28,Y15H1,6191.8,6187.8,-4.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,28,Y15H1,6191.8,6187.8,-4.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,28,Y15H1,6191.8,6187.8,-4.0,-0.0006,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,29,Y15H2,5175.3,4549.0,-626.3,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,29,Y15H2,5175.3,4549.0,-626.3,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,29,Y15H2,5175.3,4549.0,-626.3,-0.1210,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,30,Y16H1,6212.3,6221.8,9.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,30,Y16H1,6212.3,6221.8,9.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,30,Y16H1,6212.3,6221.8,9.5,0.0015,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,31,Y16H2,5090.8,4473.2,-617.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,31,Y16H2,5090.8,4473.2,-617.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,31,Y16H2,5090.8,4473.2,-617.5,-0.1213,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,32,Y17H1,6422.3,6419.5,-2.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,32,Y17H1,6422.3,6419.5,-2.8,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,32,Y17H1,6422.3,6419.5,-2.8,-0.0004,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,33,Y17H2,5092.5,4466.9,-625.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,33,Y17H2,5092.5,4466.9,-625.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,33,Y17H2,5092.5,4466.9,-625.6,-0.1228,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,34,Y18H1,6585.9,6570.3,-15.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,34,Y18H1,6585.9,6570.3,-15.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,34,Y18H1,6585.9,6570.3,-15.7,-0.0024,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,35,Y18H2,5050.2,4416.2,-634.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,35,Y18H2,5050.2,4416.2,-634.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,35,Y18H2,5050.2,4416.2,-634.0,-0.1255,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,36,Y19H1,6765.1,6735.9,-29.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,36,Y19H1,6765.1,6735.9,-29.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,36,Y19H1,6765.1,6735.9,-29.2,-0.0043,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,37,Y19H2,5028.2,4385.5,-642.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,37,Y19H2,5028.2,4385.5,-642.7,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,37,Y19H2,5028.2,4385.5,-642.7,-0.1278,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,38,Y20H1,6911.8,6868.6,-43.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,38,Y20H1,6911.8,6868.6,-43.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,38,Y20H1,6911.8,6868.6,-43.2,-0.0063,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,39,Y20H2,5155.1,4503.1,-652.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,39,Y20H2,5155.1,4503.1,-652.0,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,39,Y20H2,5155.1,4503.1,-652.0,-0.1265,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,40,Y21H1,7037.2,7018.6,-18.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,40,Y21H1,7037.2,7018.6,-18.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,40,Y21H1,7037.2,7018.6,-18.6,-0.0026,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,41,Y21H2,4599.5,4601.1,1.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,41,Y21H2,4599.5,4601.1,1.6,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,41,Y21H2,4599.5,4601.1,1.6,0.0004,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,42,Y22H1,7202.3,7168.2,-34.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,42,Y22H1,7202.3,7168.2,-34.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,42,Y22H1,7202.3,7168.2,-34.1,-0.0047,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,43,Y22H2,4707.4,4698.9,-8.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,43,Y22H2,4707.4,4698.9,-8.5,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,43,Y22H2,4707.4,4698.9,-8.5,-0.0018,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,44,Y23H1,7426.0,7375.6,-50.4,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,44,Y23H1,7426.0,7375.6,-50.4,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,44,Y23H1,7426.0,7375.6,-50.4,-0.0068,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,45,Y23H2,4819.6,4800.7,-18.9,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,45,Y23H2,4819.6,4800.7,-18.9,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,45,Y23H2,4819.6,4800.7,-18.9,-0.0039,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,46,Y24H1,7552.5,7485.2,-67.3,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,46,Y24H1,7552.5,7485.2,-67.3,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,46,Y24H1,7552.5,7485.2,-67.3,-0.0089,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,47,Y24H2,4936.2,4906.1,-30.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,47,Y24H2,4936.2,4906.1,-30.2,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,47,Y24H2,4936.2,4906.1,-30.2,-0.0061,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Excel,48,Y25H1,7701.5,7616.4,-85.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Python,48,Y25H1,7701.5,7616.4,-85.1,0.0000,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
Free Cash Flow,FCF for Distribution,Delta,48,Y25H1,7701.5,7616.4,-85.1,-0.0110,CF!free_cash_flow_for_distribution_keur,result.periods[i].r98_distribution_account_keur,approximate,
