project,group_code,item_code,item_name,year_index,basis,primary_driver,base_amount_keur,inflation_rate,inflation_factor,active,explicit_schedule_value_keur,manual_override_keur,contingency_rate,contingency_base_keur,base_component_keur,inflation_component_keur,volume_component_keur,step_change_component_keur,active_flag_component_keur,contingency_component_keur,manual_override_component_keur,resulting_amount_keur,total_movement_vs_base_keur,reconciliation_delta_keur,notes
TUHO,B.03,B.03.4,Inspections,2,fixed_annual_keur,INFLATION,10.0,0.02,1.02,True,,,,,10.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,10.2,0.1999999999999993,0.0,
TUHO,B.03,B.03.1,Vegetation management,3,fixed_annual_keur,INFLATION,28.0,0.02,1.0404,True,,,,,28.0,1.1311999999999998,0.0,0.0,0.0,0.0,0.0,29.1312,1.1311999999999998,0.0,
TUHO,B.03,B.03.2,Repair roads,3,fixed_annual_keur,INFLATION,20.0,0.02,1.0404,True,,,,,20.0,0.8079999999999998,0.0,0.0,0.0,0.0,0.0,20.808,0.8079999999999998,0.0,
TUHO,B.03,B.03.3,Pest control,3,fixed_annual_keur,INFLATION,10.0,0.02,1.0404,True,,,,,10.0,0.4039999999999999,0.0,0.0,0.0,0.0,0.0,10.404,0.4039999999999999,0.0,
TUHO,B.03,B.03.4,Inspections,3,fixed_annual_keur,INFLATION,10.0,0.02,1.0404,True,,,,,10.0,0.4039999999999999,0.0,0.0,0.0,0.0,0.0,10.404,0.4039999999999999,0.0,
TUHO,B.03,B.03.1,Vegetation management,4,fixed_annual_keur,INFLATION,28.0,0.02,1.0612080000000002,True,,,,,28.0,1.7138240000000025,0.0,0.0,0.0,0.0,0.0,29.713824000000002,1.7138240000000025,0.0,
TUHO,B.03,B.03.2,Repair roads,4,fixed_annual_keur,INFLATION,20.0,0.02,1.0612080000000002,True,,,,,20.0,1.2241600000000048,0.0,0.0,0.0,0.0,0.0,21.224160000000005,1.2241600000000048,0.0,
TUHO,B.03,B.03.3,Pest control,4,fixed_annual_keur,INFLATION,10.0,0.02,1.0612080000000002,True,,,,,10.0,0.6120800000000024,0.0,0.0,0.0,0.0,0.0,10.612080000000002,0.6120800000000024,0.0,
TUHO,B.03,B.03.4,Inspections,4,fixed_annual_keur,INFLATION,10.0,0.02,1.0612080000000002,True,,,,,10.0,0.6120800000000024,0.0,0.0,0.0,0.0,0.0,10.612080000000002,0.6120800000000024,0.0,
TUHO,B.03,B.03.1,Vegetation management,5,fixed_annual_keur,INFLATION,28.0,0.02,1.08243216,True,,,,,28.0,2.3081004800000002,0.0,0.0,0.0,0.0,0.0,30.30810048,2.3081004800000002,0.0,
TUHO,B.03,B.03.2,Repair roads,5,fixed_annual_keur,INFLATION,20.0,0.02,1.08243216,True,,,,,20.0,1.6486431999999986,0.0,0.0,0.0,0.0,0.0,21.6486432,1.6486431999999986,0.0,
TUHO,B.03,B.03.3,Pest control,5,fixed_annual_keur,INFLATION,10.0,0.02,1.08243216,True,,,,,10.0,0.8243215999999993,0.0,0.0,0.0,0.0,0.0,10.8243216,0.8243215999999993,0.0,
TUHO,B.03,B.03.4,Inspections,5,fixed_annual_keur,INFLATION,10.0,0.02,1.08243216,True,,,,,10.0,0.8243215999999993,0.0,0.0,0.0,0.0,0.0,10.8243216,0.8243215999999993,0.0,
TUHO,B.03,B.03.1,Vegetation management,6,fixed_annual_keur,INFLATION,28.0,0.02,1.1040808032,True,,,,,28.0,2.9142624895999987,0.0,0.0,0.0,0.0,0.0,30.9142624896,2.9142624895999987,0.0,
TUHO,B.03,B.03.2,Repair roads,6,fixed_annual_keur,INFLATION,20.0,0.02,1.1040808032,True,,,,,20.0,2.081616064000002,0.0,0.0,0.0,0.0,0.0,22.081616064000002,2.081616064000002,0.0,
TUHO,B.03,B.03.3,Pest control,6,fixed_annual_keur,INFLATION,10.0,0.02,1.1040808032,True,,,,,10.0,1.040808032000001,0.0,0.0,0.0,0.0,0.0,11.040808032000001,1.040808032000001,0.0,
TUHO,B.03,B.03.4,Inspections,6,fixed_annual_keur,INFLATION,10.0,0.02,1.1040808032,True,,,,,10.0,1.040808032000001,0.0,0.0,0.0,0.0,0.0,11.040808032000001,1.040808032000001,0.0,
TUHO,B.03,B.03.1,Vegetation management,7,fixed_annual_keur,INFLATION,28.0,0.02,1.126162419264,True,,,,,28.0,3.532547739392001,0.0,0.0,0.0,0.0,0.0,31.532547739392,3.532547739392001,0.0,
TUHO,B.03,B.03.2,Repair roads,7,fixed_annual_keur,INFLATION,20.0,0.02,1.126162419264,True,,,,,20.0,2.5232483852800023,0.0,0.0,0.0,0.0,0.0,22.523248385280002,2.5232483852800023,0.0,
TUHO,B.03,B.03.3,Pest control,7,fixed_annual_keur,INFLATION,10.0,0.02,1.126162419264,True,,,,,10.0,1.2616241926400011,0.0,0.0,0.0,0.0,0.0,11.261624192640001,1.2616241926400011,0.0,
TUHO,B.03,B.03.4,Inspections,7,fixed_annual_keur,INFLATION,10.0,0.02,1.126162419264,True,,,,,10.0,1.2616241926400011,0.0,0.0,0.0,0.0,0.0,11.261624192640001,1.2616241926400011,0.0,
TUHO,B.03,B.03.1,Vegetation management,8,fixed_annual_keur,INFLATION,28.0,0.02,1.14868566764928,True,,,,,28.0,4.16319869417984,0.0,0.0,0.0,0.0,0.0,32.16319869417984,4.16319869417984,0.0,
TUHO,B.03,B.03.2,Repair roads,8,fixed_annual_keur,INFLATION,20.0,0.02,1.14868566764928,True,,,,,20.0,2.9737133529856017,0.0,0.0,0.0,0.0,0.0,22.9737133529856,2.9737133529856017,0.0,
TUHO,B.03,B.03.3,Pest control,8,fixed_annual_keur,INFLATION,10.0,0.02,1.14868566764928,True,,,,,10.0,1.4868566764928008,0.0,0.0,0.0,0.0,0.0,11.4868566764928,1.4868566764928008,0.0,
TUHO,B.03,B.03.4,Inspections,8,fixed_annual_keur,INFLATION,10.0,0.02,1.14868566764928,True,,,,,10.0,1.4868566764928008,0.0,0.0,0.0,0.0,0.0,11.4868566764928,1.4868566764928008,0.0,
TUHO,B.03,B.03.1,Vegetation management,9,fixed_annual_keur,INFLATION,28.0,0.02,1.1716593810022657,True,,,,,28.0,4.806462668063439,0.0,0.0,0.0,0.0,0.0,32.80646266806344,4.806462668063439,0.0,
TUHO,B.03,B.03.2,Repair roads,9,fixed_annual_keur,INFLATION,20.0,0.02,1.1716593810022657,True,,,,,20.0,3.4331876200453166,0.0,0.0,0.0,0.0,0.0,23.433187620045317,3.4331876200453166,0.0,
TUHO,B.03,B.03.3,Pest control,9,fixed_annual_keur,INFLATION,10.0,0.02,1.1716593810022657,True,,,,,10.0,1.7165938100226583,0.0,0.0,0.0,0.0,0.0,11.716593810022658,1.7165938100226583,0.0,
TUHO,B.03,B.03.4,Inspections,9,fixed_annual_keur,INFLATION,10.0,0.02,1.1716593810022657,True,,,,,10.0,1.7165938100226583,0.0,0.0,0.0,0.0,0.0,11.716593810022658,1.7165938100226583,0.0,
TUHO,B.03,B.03.1,Vegetation management,10,fixed_annual_keur,INFLATION,28.0,0.02,1.195092568622311,True,,,,,28.0,5.4625919214247105,0.0,0.0,0.0,0.0,0.0,33.46259192142471,5.4625919214247105,0.0,
TUHO,B.03,B.03.2,Repair roads,10,fixed_annual_keur,INFLATION,20.0,0.02,1.195092568622311,True,,,,,20.0,3.9018513724462203,0.0,0.0,0.0,0.0,0.0,23.90185137244622,3.9018513724462203,0.0,
TUHO,B.03,B.03.3,Pest control,10,fixed_annual_keur,INFLATION,10.0,0.02,1.195092568622311,True,,,,,10.0,1.9509256862231101,0.0,0.0,0.0,0.0,0.0,11.95092568622311,1.9509256862231101,0.0,
TUHO,B.03,B.03.4,Inspections,10,fixed_annual_keur,INFLATION,10.0,0.02,1.195092568622311,True,,,,,10.0,1.9509256862231101,0.0,0.0,0.0,0.0,0.0,11.95092568622311,1.9509256862231101,0.0,
TUHO,B.03,B.03.1,Vegetation management,11,fixed_annual_keur,INFLATION,28.0,0.02,1.2189944199947573,True,,,,,28.0,6.131843759853204,0.0,0.0,0.0,0.0,0.0,34.131843759853204,6.131843759853204,0.0,
TUHO,B.03,B.03.2,Repair roads,11,fixed_annual_keur,INFLATION,20.0,0.02,1.2189944199947573,True,,,,,20.0,4.379888399895147,0.0,0.0,0.0,0.0,0.0,24.379888399895147,4.379888399895147,0.0,
TUHO,B.03,B.03.3,Pest control,11,fixed_annual_keur,INFLATION,10.0,0.02,1.2189944199947573,True,,,,,10.0,2.1899441999475737,0.0,0.0,0.0,0.0,0.0,12.189944199947574,2.1899441999475737,0.0,
TUHO,B.03,B.03.4,Inspections,11,fixed_annual_keur,INFLATION,10.0,0.02,1.2189944199947573,True,,,,,10.0,2.1899441999475737,0.0,0.0,0.0,0.0,0.0,12.189944199947574,2.1899441999475737,0.0,
TUHO,B.03,B.03.1,Vegetation management,12,fixed_annual_keur,INFLATION,28.0,0.02,1.2433743083946525,True,,,,,28.0,6.814480635050266,0.0,0.0,0.0,0.0,0.0,34.814480635050266,6.814480635050266,0.0,
TUHO,B.03,B.03.2,Repair roads,12,fixed_annual_keur,INFLATION,20.0,0.02,1.2433743083946525,True,,,,,20.0,4.867486167893048,0.0,0.0,0.0,0.0,0.0,24.86748616789305,4.867486167893048,0.0,
TUHO,B.03,B.03.3,Pest control,12,fixed_annual_keur,INFLATION,10.0,0.02,1.2433743083946525,True,,,,,10.0,2.433743083946524,0.0,0.0,0.0,0.0,0.0,12.433743083946524,2.433743083946524,0.0,
TUHO,B.03,B.03.4,Inspections,12,fixed_annual_keur,INFLATION,10.0,0.02,1.2433743083946525,True,,,,,10.0,2.433743083946524,0.0,0.0,0.0,0.0,0.0,12.433743083946524,2.433743083946524,0.0,
TUHO,B.03,B.03.1,Vegetation management,13,fixed_annual_keur,INFLATION,28.0,0.02,1.2682417945625455,True,,,,,28.0,7.5107702477512746,0.0,0.0,0.0,0.0,0.0,35.510770247751275,7.5107702477512746,0.0,
TUHO,B.03,B.03.2,Repair roads,13,fixed_annual_keur,INFLATION,20.0,0.02,1.2682417945625455,True,,,,,20.0,5.364835891250909,0.0,0.0,0.0,0.0,0.0,25.36483589125091,5.364835891250909,0.0,
TUHO,B.03,B.03.3,Pest control,13,fixed_annual_keur,INFLATION,10.0,0.02,1.2682417945625455,True,,,,,10.0,2.6824179456254544,0.0,0.0,0.0,0.0,0.0,12.682417945625454,2.6824179456254544,0.0,
TUHO,B.03,B.03.4,Inspections,13,fixed_annual_keur,INFLATION,10.0,0.02,1.2682417945625455,True,,,,,10.0,2.6824179456254544,0.0,0.0,0.0,0.0,0.0,12.682417945625454,2.6824179456254544,0.0,
TUHO,B.03,B.03.1,Vegetation management,14,fixed_annual_keur,INFLATION,28.0,0.02,1.2936066304537965,True,,,,,28.0,8.220985652706304,0.0,0.0,0.0,0.0,0.0,36.220985652706304,8.220985652706304,0.0,
TUHO,B.03,B.03.2,Repair roads,14,fixed_annual_keur,INFLATION,20.0,0.02,1.2936066304537965,True,,,,,20.0,5.87213260907593,0.0,0.0,0.0,0.0,0.0,25.87213260907593,5.87213260907593,0.0,
TUHO,B.03,B.03.3,Pest control,14,fixed_annual_keur,INFLATION,10.0,0.02,1.2936066304537965,True,,,,,10.0,2.936066304537965,0.0,0.0,0.0,0.0,0.0,12.936066304537965,2.936066304537965,0.0,
TUHO,B.03,B.03.4,Inspections,14,fixed_annual_keur,INFLATION,10.0,0.02,1.2936066304537965,True,,,,,10.0,2.936066304537965,0.0,0.0,0.0,0.0,0.0,12.936066304537965,2.936066304537965,0.0,
TUHO,B.03,B.03.1,Vegetation management,15,fixed_annual_keur,INFLATION,28.0,0.02,1.3194787630628724,True,,,,,28.0,8.945405365760429,0.0,0.0,0.0,0.0,0.0,36.94540536576043,8.945405365760429,0.0,
TUHO,B.03,B.03.2,Repair roads,15,fixed_annual_keur,INFLATION,20.0,0.02,1.3194787630628724,True,,,,,20.0,6.389575261257448,0.0,0.0,0.0,0.0,0.0,26.38957526125745,6.389575261257448,0.0,
TUHO,B.03,B.03.3,Pest control,15,fixed_annual_keur,INFLATION,10.0,0.02,1.3194787630628724,True,,,,,10.0,3.194787630628724,0.0,0.0,0.0,0.0,0.0,13.194787630628724,3.194787630628724,0.0,
TUHO,B.03,B.03.4,Inspections,15,fixed_annual_keur,INFLATION,10.0,0.02,1.3194787630628724,True,,,,,10.0,3.194787630628724,0.0,0.0,0.0,0.0,0.0,13.194787630628724,3.194787630628724,0.0,
TUHO,B.03,B.03.1,Vegetation management,16,fixed_annual_keur,INFLATION,28.0,0.02,1.3458683383241299,True,,,,,28.0,9.684313473075633,0.0,0.0,0.0,0.0,0.0,37.68431347307563,9.684313473075633,0.0,
TUHO,B.03,B.03.2,Repair roads,16,fixed_annual_keur,INFLATION,20.0,0.02,1.3458683383241299,True,,,,,20.0,6.917366766482598,0.0,0.0,0.0,0.0,0.0,26.917366766482598,6.917366766482598,0.0,
TUHO,B.03,B.03.3,Pest control,16,fixed_annual_keur,INFLATION,10.0,0.02,1.3458683383241299,True,,,,,10.0,3.458683383241299,0.0,0.0,0.0,0.0,0.0,13.458683383241299,3.458683383241299,0.0,
TUHO,B.03,B.03.4,Inspections,16,fixed_annual_keur,INFLATION,10.0,0.02,1.3458683383241299,True,,,,,10.0,3.458683383241299,0.0,0.0,0.0,0.0,0.0,13.458683383241299,3.458683383241299,0.0,
TUHO,B.03,B.03.1,Vegetation management,17,fixed_annual_keur,INFLATION,28.0,0.02,1.3727857050906125,True,,,,,28.0,10.437999742537151,0.0,0.0,0.0,0.0,0.0,38.43799974253715,10.437999742537151,0.0,
TUHO,B.03,B.03.2,Repair roads,17,fixed_annual_keur,INFLATION,20.0,0.02,1.3727857050906125,True,,,,,20.0,7.455714101812248,0.0,0.0,0.0,0.0,0.0,27.455714101812248,7.455714101812248,0.0,
TUHO,B.03,B.03.3,Pest control,17,fixed_annual_keur,INFLATION,10.0,0.02,1.3727857050906125,True,,,,,10.0,3.727857050906124,0.0,0.0,0.0,0.0,0.0,13.727857050906124,3.727857050906124,0.0,
TUHO,B.03,B.03.4,Inspections,17,fixed_annual_keur,INFLATION,10.0,0.02,1.3727857050906125,True,,,,,10.0,3.727857050906124,0.0,0.0,0.0,0.0,0.0,13.727857050906124,3.727857050906124,0.0,
TUHO,B.03,B.03.1,Vegetation management,18,fixed_annual_keur,INFLATION,28.0,0.02,1.4002414191924248,True,,,,,28.0,11.206759737387898,0.0,0.0,0.0,0.0,0.0,39.2067597373879,11.206759737387898,0.0,
TUHO,B.03,B.03.2,Repair roads,18,fixed_annual_keur,INFLATION,20.0,0.02,1.4002414191924248,True,,,,,20.0,8.004828383848498,0.0,0.0,0.0,0.0,0.0,28.004828383848498,8.004828383848498,0.0,
TUHO,B.03,B.03.3,Pest control,18,fixed_annual_keur,INFLATION,10.0,0.02,1.4002414191924248,True,,,,,10.0,4.002414191924249,0.0,0.0,0.0,0.0,0.0,14.002414191924249,4.002414191924249,0.0,
TUHO,B.03,B.03.4,Inspections,18,fixed_annual_keur,INFLATION,10.0,0.02,1.4002414191924248,True,,,,,10.0,4.002414191924249,0.0,0.0,0.0,0.0,0.0,14.002414191924249,4.002414191924249,0.0,
TUHO,B.03,B.03.1,Vegetation management,19,fixed_annual_keur,INFLATION,28.0,0.02,1.4282462475762734,True,,,,,28.0,11.990894932135653,0.0,0.0,0.0,0.0,0.0,39.99089493213565,11.990894932135653,0.0,
TUHO,B.03,B.03.2,Repair roads,19,fixed_annual_keur,INFLATION,20.0,0.02,1.4282462475762734,True,,,,,20.0,8.56492495152547,0.0,0.0,0.0,0.0,0.0,28.56492495152547,8.56492495152547,0.0,
TUHO,B.03,B.03.3,Pest control,19,fixed_annual_keur,INFLATION,10.0,0.02,1.4282462475762734,True,,,,,10.0,4.282462475762735,0.0,0.0,0.0,0.0,0.0,14.282462475762735,4.282462475762735,0.0,
TUHO,B.03,B.03.4,Inspections,19,fixed_annual_keur,INFLATION,10.0,0.02,1.4282462475762734,True,,,,,10.0,4.282462475762735,0.0,0.0,0.0,0.0,0.0,14.282462475762735,4.282462475762735,0.0,
TUHO,B.03,B.03.1,Vegetation management,20,fixed_annual_keur,INFLATION,28.0,0.02,1.4568111725277988,True,,,,,28.0,12.790712830778368,0.0,0.0,0.0,0.0,0.0,40.79071283077837,12.790712830778368,0.0,
TUHO,B.03,B.03.2,Repair roads,20,fixed_annual_keur,INFLATION,20.0,0.02,1.4568111725277988,True,,,,,20.0,9.136223450555974,0.0,0.0,0.0,0.0,0.0,29.136223450555974,9.136223450555974,0.0,
TUHO,B.03,B.03.3,Pest control,20,fixed_annual_keur,INFLATION,10.0,0.02,1.4568111725277988,True,,,,,10.0,4.568111725277987,0.0,0.0,0.0,0.0,0.0,14.568111725277987,4.568111725277987,0.0,
TUHO,B.03,B.03.4,Inspections,20,fixed_annual_keur,INFLATION,10.0,0.02,1.4568111725277988,True,,,,,10.0,4.568111725277987,0.0,0.0,0.0,0.0,0.0,14.568111725277987,4.568111725277987,0.0,
TUHO,B.03,B.03.1,Vegetation management,21,fixed_annual_keur,INFLATION,28.0,0.02,1.485947395978355,True,,,,,28.0,13.606527087393935,0.0,0.0,0.0,0.0,0.0,41.606527087393935,13.606527087393935,0.0,
TUHO,B.03,B.03.2,Repair roads,21,fixed_annual_keur,INFLATION,20.0,0.02,1.485947395978355,True,,,,,20.0,9.7189479195671,0.0,0.0,0.0,0.0,0.0,29.7189479195671,9.7189479195671,0.0,
TUHO,B.03,B.03.3,Pest control,21,fixed_annual_keur,INFLATION,10.0,0.02,1.485947395978355,True,,,,,10.0,4.85947395978355,0.0,0.0,0.0,0.0,0.0,14.85947395978355,4.85947395978355,0.0,
TUHO,B.03,B.03.4,Inspections,21,fixed_annual_keur,INFLATION,10.0,0.02,1.485947395978355,True,,,,,10.0,4.85947395978355,0.0,0.0,0.0,0.0,0.0,14.85947395978355,4.85947395978355,0.0,
TUHO,B.03,B.03.1,Vegetation management,22,fixed_annual_keur,INFLATION,28.0,0.02,1.5156663438979219,True,,,,,28.0,14.438657629141815,0.0,0.0,0.0,0.0,0.0,42.438657629141815,14.438657629141815,0.0,
TUHO,B.03,B.03.2,Repair roads,22,fixed_annual_keur,INFLATION,20.0,0.02,1.5156663438979219,True,,,,,20.0,10.313326877958438,0.0,0.0,0.0,0.0,0.0,30.31332687795844,10.313326877958438,0.0,
TUHO,B.03,B.03.3,Pest control,22,fixed_annual_keur,INFLATION,10.0,0.02,1.5156663438979219,True,,,,,10.0,5.156663438979219,0.0,0.0,0.0,0.0,0.0,15.15666343897922,5.156663438979219,0.0,
TUHO,B.03,B.03.4,Inspections,22,fixed_annual_keur,INFLATION,10.0,0.02,1.5156663438979219,True,,,,,10.0,5.156663438979219,0.0,0.0,0.0,0.0,0.0,15.15666343897922,5.156663438979219,0.0,
TUHO,B.03,B.03.1,Vegetation management,23,fixed_annual_keur,INFLATION,28.0,0.02,1.5459796707758804,True,,,,,28.0,15.287430781724652,0.0,0.0,0.0,0.0,0.0,43.28743078172465,15.287430781724652,0.0,
TUHO,B.03,B.03.2,Repair roads,23,fixed_annual_keur,INFLATION,20.0,0.02,1.5459796707758804,True,,,,,20.0,10.919593415517607,0.0,0.0,0.0,0.0,0.0,30.919593415517607,10.919593415517607,0.0,
TUHO,B.03,B.03.3,Pest control,23,fixed_annual_keur,INFLATION,10.0,0.02,1.5459796707758804,True,,,,,10.0,5.459796707758803,0.0,0.0,0.0,0.0,0.0,15.459796707758803,5.459796707758803,0.0,
TUHO,B.03,B.03.4,Inspections,23,fixed_annual_keur,INFLATION,10.0,0.02,1.5459796707758804,True,,,,,10.0,5.459796707758803,0.0,0.0,0.0,0.0,0.0,15.459796707758803,5.459796707758803,0.0,
TUHO,B.03,B.03.1,Vegetation management,24,fixed_annual_keur,INFLATION,28.0,0.02,1.5768992641913981,True,,,,,28.0,16.153179397359146,0.0,0.0,0.0,0.0,0.0,44.153179397359146,16.153179397359146,0.0,
TUHO,B.03,B.03.2,Repair roads,24,fixed_annual_keur,INFLATION,20.0,0.02,1.5768992641913981,True,,,,,20.0,11.537985283827965,0.0,0.0,0.0,0.0,0.0,31.537985283827965,11.537985283827965,0.0,
TUHO,B.03,B.03.3,Pest control,24,fixed_annual_keur,INFLATION,10.0,0.02,1.5768992641913981,True,,,,,10.0,5.768992641913982,0.0,0.0,0.0,0.0,0.0,15.768992641913982,5.768992641913982,0.0,
TUHO,B.03,B.03.4,Inspections,24,fixed_annual_keur,INFLATION,10.0,0.02,1.5768992641913981,True,,,,,10.0,5.768992641913982,0.0,0.0,0.0,0.0,0.0,15.768992641913982,5.768992641913982,0.0,
TUHO,B.03,B.03.1,Vegetation management,25,fixed_annual_keur,INFLATION,28.0,0.02,1.6084372494752261,True,,,,,28.0,17.03624298530633,0.0,0.0,0.0,0.0,0.0,45.03624298530633,17.03624298530633,0.0,
TUHO,B.03,B.03.2,Repair roads,25,fixed_annual_keur,INFLATION,20.0,0.02,1.6084372494752261,True,,,,,20.0,12.168744989504525,0.0,0.0,0.0,0.0,0.0,32.168744989504525,12.168744989504525,0.0,
TUHO,B.03,B.03.3,Pest control,25,fixed_annual_keur,INFLATION,10.0,0.02,1.6084372494752261,True,,,,,10.0,6.084372494752262,0.0,0.0,0.0,0.0,0.0,16.084372494752262,6.084372494752262,0.0,
TUHO,B.03,B.03.4,Inspections,25,fixed_annual_keur,INFLATION,10.0,0.02,1.6084372494752261,True,,,,,10.0,6.084372494752262,0.0,0.0,0.0,0.0,0.0,16.084372494752262,6.084372494752262,0.0,
TUHO,B.03,B.03.1,Vegetation management,26,fixed_annual_keur,INFLATION,28.0,0.02,1.6406059944647307,True,,,,,28.0,17.93696784501246,0.0,0.0,0.0,0.0,0.0,45.93696784501246,17.93696784501246,0.0,
TUHO,B.03,B.03.2,Repair roads,26,fixed_annual_keur,INFLATION,20.0,0.02,1.6406059944647307,True,,,,,20.0,12.812119889294614,0.0,0.0,0.0,0.0,0.0,32.812119889294614,12.812119889294614,0.0,
TUHO,B.03,B.03.3,Pest control,26,fixed_annual_keur,INFLATION,10.0,0.02,1.6406059944647307,True,,,,,10.0,6.406059944647307,0.0,0.0,0.0,0.0,0.0,16.406059944647307,6.406059944647307,0.0,
TUHO,B.03,B.03.4,Inspections,26,fixed_annual_keur,INFLATION,10.0,0.02,1.6406059944647307,True,,,,,10.0,6.406059944647307,0.0,0.0,0.0,0.0,0.0,16.406059944647307,6.406059944647307,0.0,
TUHO,B.03,B.03.1,Vegetation management,27,fixed_annual_keur,INFLATION,28.0,0.02,1.6734181143540252,True,,,,,28.0,18.855707201912708,0.0,0.0,0.0,0.0,0.0,46.85570720191271,18.855707201912708,0.0,
TUHO,B.03,B.03.2,Repair roads,27,fixed_annual_keur,INFLATION,20.0,0.02,1.6734181143540252,True,,,,,20.0,13.468362287080502,0.0,0.0,0.0,0.0,0.0,33.4683622870805,13.468362287080502,0.0,
TUHO,B.03,B.03.3,Pest control,27,fixed_annual_keur,INFLATION,10.0,0.02,1.6734181143540252,True,,,,,10.0,6.734181143540251,0.0,0.0,0.0,0.0,0.0,16.73418114354025,6.734181143540251,0.0,
TUHO,B.03,B.03.4,Inspections,27,fixed_annual_keur,INFLATION,10.0,0.02,1.6734181143540252,True,,,,,10.0,6.734181143540251,0.0,0.0,0.0,0.0,0.0,16.73418114354025,6.734181143540251,0.0,
TUHO,B.03,B.03.1,Vegetation management,28,fixed_annual_keur,INFLATION,28.0,0.02,1.7068864766411058,True,,,,,28.0,19.792821345950962,0.0,0.0,0.0,0.0,0.0,47.79282134595096,19.792821345950962,0.0,
TUHO,B.03,B.03.2,Repair roads,28,fixed_annual_keur,INFLATION,20.0,0.02,1.7068864766411058,True,,,,,20.0,14.137729532822114,0.0,0.0,0.0,0.0,0.0,34.137729532822114,14.137729532822114,0.0,
TUHO,B.03,B.03.3,Pest control,28,fixed_annual_keur,INFLATION,10.0,0.02,1.7068864766411058,True,,,,,10.0,7.068864766411057,0.0,0.0,0.0,0.0,0.0,17.068864766411057,7.068864766411057,0.0,
TUHO,B.03,B.03.4,Inspections,28,fixed_annual_keur,INFLATION,10.0,0.02,1.7068864766411058,True,,,,,10.0,7.068864766411057,0.0,0.0,0.0,0.0,0.0,17.068864766411057,7.068864766411057,0.0,
TUHO,B.03,B.03.1,Vegetation management,29,fixed_annual_keur,INFLATION,28.0,0.02,1.741024206173928,True,,,,,28.0,20.748677772869982,0.0,0.0,0.0,0.0,0.0,48.74867777286998,20.748677772869982,0.0,
TUHO,B.03,B.03.2,Repair roads,29,fixed_annual_keur,INFLATION,20.0,0.02,1.741024206173928,True,,,,,20.0,14.820484123478565,0.0,0.0,0.0,0.0,0.0,34.820484123478565,14.820484123478565,0.0,
TUHO,B.03,B.03.3,Pest control,29,fixed_annual_keur,INFLATION,10.0,0.02,1.741024206173928,True,,,,,10.0,7.410242061739282,0.0,0.0,0.0,0.0,0.0,17.410242061739282,7.410242061739282,0.0,
TUHO,B.03,B.03.4,Inspections,29,fixed_annual_keur,INFLATION,10.0,0.02,1.741024206173928,True,,,,,10.0,7.410242061739282,0.0,0.0,0.0,0.0,0.0,17.410242061739282,7.410242061739282,0.0,
TUHO,B.03,B.03.1,Vegetation management,30,fixed_annual_keur,INFLATION,28.0,0.02,1.7758446902974065,True,,,,,28.0,21.723651328327385,0.0,0.0,0.0,0.0,0.0,49.723651328327385,21.723651328327385,0.0,
TUHO,B.03,B.03.2,Repair roads,30,fixed_annual_keur,INFLATION,20.0,0.02,1.7758446902974065,True,,,,,20.0,15.51689380594813,0.0,0.0,0.0,0.0,0.0,35.51689380594813,15.51689380594813,0.0,
TUHO,B.03,B.03.3,Pest control,30,fixed_annual_keur,INFLATION,10.0,0.02,1.7758446902974065,True,,,,,10.0,7.758446902974065,0.0,0.0,0.0,0.0,0.0,17.758446902974065,7.758446902974065,0.0,
TUHO,B.03,B.03.4,Inspections,30,fixed_annual_keur,INFLATION,10.0,0.02,1.7758446902974065,True,,,,,10.0,7.758446902974065,0.0,0.0,0.0,0.0,0.0,17.758446902974065,7.758446902974065,0.0,
TUHO,B.04,B.04.1,Clean panel/blades,1,fixed_annual_keur,INFLATION,3.0,0.02,1.0,True,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
TUHO,B.04,B.04.2,Subscription to water supply,1,fixed_annual_keur,INFLATION,1.0,0.02,1.0,True,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
TUHO,B.04,B.04.3,Others,1,fixed_annual_keur,INFLATION,1.0,0.02,1.0,True,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
TUHO,B.04,B.04.1,Clean panel/blades,2,fixed_annual_keur,INFLATION,3.0,0.02,1.02,True,,,,,3.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,3.06,0.06000000000000005,0.0,
TUHO,B.04,B.04.2,Subscription to water supply,2,fixed_annual_keur,INFLATION,1.0,0.02,1.02,True,,,,,1.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,1.02,0.020000000000000018,0.0,
TUHO,B.04,B.04.3,Others,2,fixed_annual_keur,INFLATION,1.0,0.02,1.02,True,,,,,1.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,1.02,0.020000000000000018,0.0,
TUHO,B.04,B.04.1,Clean panel/blades,3,fixed_annual_keur,INFLATION,3.0,0.02,1.0404,True,,,,,3.0,0.12119999999999997,0.0,0.0,0.0,0.0,0.0,3.1212,0.12119999999999997,0.0,
TUHO,B.04,B.04.2,Subscription to water supply,3,fixed_annual_keur,INFLATION,1.0,0.02,1.0404,True,,,,,1.0,0.04039999999999999,0.0,0.0,0.0,0.0,0.0,1.0404,0.04039999999999999,0.0,
